tx_id,date,store_id,product_id,quantity,gross_sales,discount,net_sales,customers
2577,2024-05-08,5,101,66,198.0,0.0,198.0,106
2578,2024-05-08,5,102,60,300.0,15.0,285.0,106
2579,2024-05-08,5,201,13,325.0,16.25,308.75,106
2580,2024-05-08,5,202,11,550.0,11.0,539.0,106
2581,2024-05-09,1,101,63,189.0,0.0,189.0,95
2582,2024-05-09,1,102,56,280.0,14.0,266.0,95
2583,2024-05-09,1,201,6,150.0,0.0,150.0,95
2584,2024-05-09,1,202,13,650.0,0.0,650.0,95
2585,2024-05-09,2,101,60,180.0,0.0,180.0,99
2586,2024-05-09,2,102,45,225.0,0.0,225.0,99
2587,2024-05-09,2,201,14,350.0,0.0,350.0,99
2588,2024-05-09,2,202,8,400.0,0.0,400.0,99
2589,2024-05-09,3,101,87,261.0,5.22,255.78,145
2590,2024-05-09,3,102,97,485.0,0.0,485.0,145
2591,2024-05-09,3,201,18,450.0,0.0,450.0,145
2592,2024-05-09,3,202,22,1100.0,22.0,1078.0,145
2593,2024-05-09,4,101,56,168.0,3.36,164.64,96
2594,2024-05-09,4,102,65,325.0,0.0,325.0,96
2595,2024-05-09,4,201,11,275.0,0.0,275.0,96
2596,2024-05-09,4,202,8,400.0,0.0,400.0,96
2597,2024-05-09,5,101,91,273.0,0.0,273.0,140
2598,2024-05-09,5,102,101,505.0,0.0,505.0,140
2599,2024-05-09,5,201,16,400.0,20.0,380.0,140
2600,2024-05-09,5,202,19,950.0,0.0,950.0,140
2601,2024-05-10,1,101,54,162.0,3.24,158.76,83
2602,2024-05-10,1,102,44,220.0,0.0,220.0,83
2603,2024-05-10,1,201,14,350.0,0.0,350.0,83
2604,2024-05-10,1,202,10,500.0,25.0,475.0,83
2605,2024-05-10,2,101,35,105.0,5.25,99.75,61
2606,2024-05-10,2,102,35,175.0,0.0,175.0,61
2607,2024-05-10,2,201,6,150.0,3.0,147.0,61
2608,2024-05-10,2,202,7,350.0,7.0,343.0,61
2609,2024-05-10,3,101,106,318.0,0.0,318.0,157
2610,2024-05-10,3,102,92,460.0,0.0,460.0,157
2611,2024-05-10,3,201,23,575.0,0.0,575.0,157
2612,2024-05-10,3,202,25,1250.0,0.0,1250.0,157
2613,2024-05-10,4,101,55,165.0,0.0,165.0,91
2614,2024-05-10,4,102,61,305.0,6.1,298.9,91
2615,2024-05-10,4,201,9,225.0,0.0,225.0,91
2616,2024-05-10,4,202,11,550.0,0.0,550.0,91
2617,2024-05-10,5,101,74,222.0,0.0,222.0,113
2618,2024-05-10,5,102,69,345.0,0.0,345.0,113
2619,2024-05-10,5,201,22,550.0,0.0,550.0,113
2620,2024-05-10,5,202,11,550.0,0.0,550.0,113
2621,2024-05-11,1,101,78,234.0,11.7,222.3,133
2622,2024-05-11,1,102,84,420.0,0.0,420.0,133
2623,2024-05-11,1,201,17,425.0,0.0,425.0,133
2624,2024-05-11,1,202,20,1000.0,0.0,1000.0,133
2625,2024-05-11,2,101,73,219.0,0.0,219.0,112
2626,2024-05-11,2,102,56,280.0,5.6,274.4,112
2627,2024-05-11,2,201,8,200.0,10.0,190.0,112
2628,2024-05-11,2,202,9,450.0,0.0,450.0,112
2629,2024-05-11,3,101,107,321.0,0.0,321.0,182
2630,2024-05-11,3,102,131,655.0,0.0,655.0,182
2631,2024-05-11,3,201,19,475.0,0.0,475.0,182
2632,2024-05-11,3,202,26,1300.0,0.0,1300.0,182
2633,2024-05-11,4,101,58,174.0,0.0,174.0,83
2634,2024-05-11,4,102,49,245.0,12.25,232.75,83
2635,2024-05-11,4,201,7,175.0,0.0,175.0,83
2636,2024-05-11,4,202,11,550.0,0.0,550.0,83
2637,2024-05-11,5,101,103,309.0,6.18,302.82,147
2638,2024-05-11,5,102,92,460.0,0.0,460.0,147
2639,2024-05-11,5,201,19,475.0,9.5,465.5,147
2640,2024-05-11,5,202,20,1000.0,0.0,1000.0,147
2641,2024-05-12,1,101,69,207.0,4.14,202.86,108
2642,2024-05-12,1,102,64,320.0,0.0,320.0,108
2643,2024-05-12,1,201,16,400.0,20.0,380.0,108
2644,2024-05-12,1,202,17,850.0,17.0,833.0,108
2645,2024-05-12,2,101,48,144.0,0.0,144.0,100
2646,2024-05-12,2,102,64,320.0,0.0,320.0,100
2647,2024-05-12,2,201,11,275.0,0.0,275.0,100
2648,2024-05-12,2,202,11,550.0,0.0,550.0,100
2649,2024-05-12,3,101,83,249.0,0.0,249.0,128
2650,2024-05-12,3,102,74,370.0,18.5,351.5,128
2651,2024-05-12,3,201,15,375.0,0.0,375.0,128
2652,2024-05-12,3,202,15,750.0,15.0,735.0,128
2653,2024-05-12,4,101,89,267.0,0.0,267.0,151
2654,2024-05-12,4,102,87,435.0,0.0,435.0,151
2655,2024-05-12,4,201,25,625.0,0.0,625.0,151
2656,2024-05-12,4,202,12,600.0,0.0,600.0,151
2657,2024-05-12,5,101,96,288.0,5.76,282.24,137
2658,2024-05-12,5,102,103,515.0,0.0,515.0,137
2659,2024-05-12,5,201,17,425.0,8.5,416.5,137
2660,2024-05-12,5,202,21,1050.0,0.0,1050.0,137
2661,2024-05-13,1,101,75,225.0,0.0,225.0,109
2662,2024-05-13,1,102,61,305.0,6.1,298.9,109
2663,2024-05-13,1,201,9,225.0,0.0,225.0,109
2664,2024-05-13,1,202,15,750.0,15.0,735.0,109
2665,2024-05-13,2,101,72,216.0,0.0,216.0,109
2666,2024-05-13,2,102,74,370.0,0.0,370.0,109
2667,2024-05-13,2,201,10,250.0,5.0,245.0,109
2668,2024-05-13,2,202,11,550.0,11.0,539.0,109
2669,2024-05-13,3,101,72,216.0,0.0,216.0,110
2670,2024-05-13,3,102,84,420.0,0.0,420.0,110
2671,2024-05-13,3,201,19,475.0,0.0,475.0,110
2672,2024-05-13,3,202,10,500.0,0.0,500.0,110
2673,2024-05-13,4,101,51,153.0,7.65,145.35,94
2674,2024-05-13,4,102,47,235.0,0.0,235.0,94
2675,2024-05-13,4,201,7,175.0,0.0,175.0,94
2676,2024-05-13,4,202,11,550.0,0.0,550.0,94
2677,2024-05-13,5,101,98,294.0,0.0,294.0,184
2678,2024-05-13,5,102,126,630.0,31.5,598.5,184
2679,2024-05-13,5,201,23,575.0,0.0,575.0,184
2680,2024-05-13,5,202,24,1200.0,0.0,1200.0,184
2681,2024-05-14,1,101,44,132.0,2.64,129.36,74
2682,2024-05-14,1,102,45,225.0,0.0,225.0,74
2683,2024-05-14,1,201,12,300.0,0.0,300.0,74
2684,2024-05-14,1,202,16,800.0,0.0,800.0,74
2685,2024-05-14,2,101,50,150.0,0.0,150.0,96
2686,2024-05-14,2,102,64,320.0,16.0,304.0,96
2687,2024-05-14,2,201,6,150.0,7.5,142.5,96
2688,2024-05-14,2,202,13,650.0,13.0,637.0,96
2689,2024-05-14,3,101,62,186.0,0.0,186.0,110
2690,2024-05-14,3,102,75,375.0,7.5,367.5,110
2691,2024-05-14,3,201,18,450.0,0.0,450.0,110
2692,2024-05-14,3,202,6,300.0,0.0,300.0,110
2693,2024-05-14,4,101,42,126.0,0.0,126.0,89
2694,2024-05-14,4,102,51,255.0,5.1,249.9,89
2695,2024-05-14,4,201,11,275.0,5.5,269.5,89
2696,2024-05-14,4,202,9,450.0,0.0,450.0,89
2697,2024-05-14,5,101,74,222.0,0.0,222.0,121
2698,2024-05-14,5,102,95,475.0,9.5,465.5,121
2699,2024-05-14,5,201,13,325.0,0.0,325.0,121
2700,2024-05-14,5,202,18,900.0,0.0,900.0,121
2701,2024-05-15,1,101,43,129.0,0.0,129.0,66
2702,2024-05-15,1,102,43,215.0,0.0,215.0,66
2703,2024-05-15,1,201,9,225.0,0.0,225.0,66
2704,2024-05-15,1,202,8,400.0,0.0,400.0,66
2705,2024-05-15,2,101,46,138.0,0.0,138.0,84
2706,2024-05-15,2,102,36,180.0,3.6,176.4,84
2707,2024-05-15,2,201,8,200.0,0.0,200.0,84
2708,2024-05-15,2,202,9,450.0,0.0,450.0,84
2709,2024-05-15,3,101,86,258.0,0.0,258.0,123
2710,2024-05-15,3,102,61,305.0,0.0,305.0,123
2711,2024-05-15,3,201,12,300.0,0.0,300.0,123
2712,2024-05-15,3,202,12,600.0,0.0,600.0,123
2713,2024-05-15,4,101,70,210.0,0.0,210.0,106
2714,2024-05-15,4,102,63,315.0,0.0,315.0,106
2715,2024-05-15,4,201,19,475.0,0.0,475.0,106
2716,2024-05-15,4,202,10,500.0,0.0,500.0,106
2717,2024-05-15,5,101,95,285.0,0.0,285.0,132
2718,2024-05-15,5,102,84,420.0,8.4,411.6,132
2719,2024-05-15,5,201,12,300.0,0.0,300.0,132
2720,2024-05-15,5,202,16,800.0,0.0,800.0,132
2721,2024-05-16,1,101,43,129.0,0.0,129.0,79
2722,2024-05-16,1,102,56,280.0,14.0,266.0,79
2723,2024-05-16,1,201,10,250.0,0.0,250.0,79
2724,2024-05-16,1,202,7,350.0,0.0,350.0,79
2725,2024-05-16,2,101,70,210.0,0.0,210.0,105
2726,2024-05-16,2,102,43,215.0,0.0,215.0,105
2727,2024-05-16,2,201,11,275.0,0.0,275.0,105
2728,2024-05-16,2,202,5,250.0,12.5,237.5,105
2729,2024-05-16,3,101,96,288.0,0.0,288.0,144
2730,2024-05-16,3,102,95,475.0,0.0,475.0,144
2731,2024-05-16,3,201,22,550.0,0.0,550.0,144
2732,2024-05-16,3,202,19,950.0,0.0,950.0,144
2733,2024-05-16,4,101,67,201.0,10.05,190.95,100
2734,2024-05-16,4,102,68,340.0,6.8,333.2,100
2735,2024-05-16,4,201,8,200.0,0.0,200.0,100
2736,2024-05-16,4,202,15,750.0,15.0,735.0,100
2737,2024-05-16,5,101,96,288.0,0.0,288.0,143
2738,2024-05-16,5,102,104,520.0,0.0,520.0,143
2739,2024-05-16,5,201,20,500.0,0.0,500.0,143
2740,2024-05-16,5,202,20,1000.0,20.0,980.0,143
2741,2024-05-17,1,101,53,159.0,0.0,159.0,90
2742,2024-05-17,1,102,48,240.0,0.0,240.0,90
2743,2024-05-17,1,201,8,200.0,4.0,196.0,90
2744,2024-05-17,1,202,16,800.0,40.0,760.0,90
2745,2024-05-17,2,101,69,207.0,4.14,202.86,99
2746,2024-05-17,2,102,56,280.0,0.0,280.0,99
2747,2024-05-17,2,201,10,250.0,0.0,250.0,99
2748,2024-05-17,2,202,11,550.0,27.5,522.5,99
2749,2024-05-17,3,101,94,282.0,0.0,282.0,131
2750,2024-05-17,3,102,86,430.0,0.0,430.0,131
2751,2024-05-17,3,201,23,575.0,0.0,575.0,131
2752,2024-05-17,3,202,10,500.0,10.0,490.0,131
2753,2024-05-17,4,101,47,141.0,2.82,138.18,83
2754,2024-05-17,4,102,43,215.0,4.3,210.7,83
2755,2024-05-17,4,201,16,400.0,0.0,400.0,83
2756,2024-05-17,4,202,12,600.0,0.0,600.0,83
2757,2024-05-17,5,101,78,234.0,0.0,234.0,121
2758,2024-05-17,5,102,85,425.0,8.5,416.5,121
2759,2024-05-17,5,201,26,650.0,0.0,650.0,121
2760,2024-05-17,5,202,22,1100.0,0.0,1100.0,121
2761,2024-05-18,1,101,53,159.0,0.0,159.0,90
2762,2024-05-18,1,102,61,305.0,0.0,305.0,90
2763,2024-05-18,1,201,9,225.0,11.25,213.75,90
2764,2024-05-18,1,202,8,400.0,8.0,392.0,90
2765,2024-05-18,2,101,56,168.0,8.4,159.6,102
2766,2024-05-18,2,102,68,340.0,0.0,340.0,102
2767,2024-05-18,2,201,12,300.0,0.0,300.0,102
2768,2024-05-18,2,202,10,500.0,0.0,500.0,102
2769,2024-05-18,3,101,67,201.0,4.02,196.98,118
2770,2024-05-18,3,102,86,430.0,21.5,408.5,118
2771,2024-05-18,3,201,13,325.0,0.0,325.0,118
2772,2024-05-18,3,202,8,400.0,8.0,392.0,118
2773,2024-05-18,4,101,75,225.0,0.0,225.0,117
2774,2024-05-18,4,102,67,335.0,0.0,335.0,117
2775,2024-05-18,4,201,19,475.0,9.5,465.5,117
2776,2024-05-18,4,202,14,700.0,14.0,686.0,117
2777,2024-05-18,5,101,106,318.0,0.0,318.0,143
2778,2024-05-18,5,102,95,475.0,0.0,475.0,143
2779,2024-05-18,5,201,15,375.0,7.5,367.5,143
2780,2024-05-18,5,202,21,1050.0,52.5,997.5,143
2781,2024-05-19,1,101,72,216.0,10.8,205.2,104
2782,2024-05-19,1,102,56,280.0,0.0,280.0,104
2783,2024-05-19,1,201,15,375.0,0.0,375.0,104
2784,2024-05-19,1,202,7,350.0,0.0,350.0,104
2785,2024-05-19,2,101,69,207.0,0.0,207.0,111
2786,2024-05-19,2,102,63,315.0,0.0,315.0,111
2787,2024-05-19,2,201,16,400.0,8.0,392.0,111
2788,2024-05-19,2,202,12,600.0,0.0,600.0,111
2789,2024-05-19,3,101,123,369.0,0.0,369.0,176
2790,2024-05-19,3,102,132,660.0,13.2,646.8,176
2791,2024-05-19,3,201,23,575.0,0.0,575.0,176
2792,2024-05-19,3,202,27,1350.0,0.0,1350.0,176
2793,2024-05-19,4,101,79,237.0,0.0,237.0,130
2794,2024-05-19,4,102,64,320.0,0.0,320.0,130
2795,2024-05-19,4,201,14,350.0,0.0,350.0,130
2796,2024-05-19,4,202,9,450.0,9.0,441.0,130
2797,2024-05-19,5,101,105,315.0,0.0,315.0,149
2798,2024-05-19,5,102,104,520.0,0.0,520.0,149
2799,2024-05-19,5,201,27,675.0,0.0,675.0,149
2800,2024-05-19,5,202,20,1000.0,20.0,980.0,149
2801,2024-05-20,1,101,53,159.0,3.18,155.82,85
2802,2024-05-20,1,102,62,310.0,6.2,303.8,85
2803,2024-05-20,1,201,11,275.0,0.0,275.0,85
2804,2024-05-20,1,202,12,600.0,0.0,600.0,85
2805,2024-05-20,2,101,71,213.0,0.0,213.0,109
2806,2024-05-20,2,102,83,415.0,8.3,406.7,109
2807,2024-05-20,2,201,14,350.0,0.0,350.0,109
2808,2024-05-20,2,202,13,650.0,0.0,650.0,109
2809,2024-05-20,3,101,77,231.0,0.0,231.0,107
2810,2024-05-20,3,102,61,305.0,6.1,298.9,107
2811,2024-05-20,3,201,12,300.0,6.0,294.0,107
2812,2024-05-20,3,202,13,650.0,0.0,650.0,107
2813,2024-05-20,4,101,50,150.0,0.0,150.0,88
2814,2024-05-20,4,102,59,295.0,0.0,295.0,88
2815,2024-05-20,4,201,13,325.0,0.0,325.0,88
2816,2024-05-20,4,202,13,650.0,32.5,617.5,88
2817,2024-05-20,5,101,69,207.0,0.0,207.0,108
2818,2024-05-20,5,102,76,380.0,0.0,380.0,108
2819,2024-05-20,5,201,16,400.0,8.0,392.0,108
2820,2024-05-20,5,202,11,550.0,0.0,550.0,108
2821,2024-05-21,1,101,37,111.0,0.0,111.0,68
2822,2024-05-21,1,102,35,175.0,0.0,175.0,68
2823,2024-05-21,1,201,10,250.0,0.0,250.0,68
2824,2024-05-21,1,202,9,450.0,9.0,441.0,68
2825,2024-05-21,2,101,52,156.0,0.0,156.0,83
2826,2024-05-21,2,102,46,230.0,0.0,230.0,83
2827,2024-05-21,2,201,10,250.0,5.0,245.0,83
2828,2024-05-21,2,202,9,450.0,0.0,450.0,83
2829,2024-05-21,3,101,84,252.0,5.04,246.96,132
2830,2024-05-21,3,102,115,575.0,0.0,575.0,132
2831,2024-05-21,3,201,16,400.0,0.0,400.0,132
2832,2024-05-21,3,202,23,1150.0,0.0,1150.0,132
2833,2024-05-21,4,101,46,138.0,0.0,138.0,78
2834,2024-05-21,4,102,43,215.0,0.0,215.0,78
2835,2024-05-21,4,201,12,300.0,0.0,300.0,78
2836,2024-05-21,4,202,8,400.0,8.0,392.0,78
2837,2024-05-21,5,101,75,225.0,0.0,225.0,92
2838,2024-05-21,5,102,63,315.0,0.0,315.0,92
2839,2024-05-21,5,201,7,175.0,0.0,175.0,92
2840,2024-05-21,5,202,8,400.0,0.0,400.0,92
2841,2024-05-22,1,101,53,159.0,0.0,159.0,93
2842,2024-05-22,1,102,59,295.0,5.9,289.1,93
2843,2024-05-22,1,201,9,225.0,0.0,225.0,93
2844,2024-05-22,1,202,8,400.0,8.0,392.0,93
2845,2024-05-22,2,101,51,153.0,7.65,145.35,109
2846,2024-05-22,2,102,70,350.0,0.0,350.0,109
2847,2024-05-22,2,201,14,350.0,7.0,343.0,109
2848,2024-05-22,2,202,13,650.0,0.0,650.0,109
2849,2024-05-22,3,101,85,255.0,0.0,255.0,134
2850,2024-05-22,3,102,93,465.0,0.0,465.0,134
2851,2024-05-22,3,201,14,350.0,7.0,343.0,134
2852,2024-05-22,3,202,15,750.0,15.0,735.0,134
2853,2024-05-22,4,101,53,159.0,3.18,155.82,74
2854,2024-05-22,4,102,39,195.0,0.0,195.0,74
2855,2024-05-22,4,201,3,75.0,1.5,73.5,74
2856,2024-05-22,4,202,10,500.0,0.0,500.0,74
2857,2024-05-22,5,101,89,267.0,5.34,261.66,133
2858,2024-05-22,5,102,98,490.0,24.5,465.5,133
2859,2024-05-22,5,201,15,375.0,0.0,375.0,133
2860,2024-05-22,5,202,17,850.0,0.0,850.0,133
2861,2024-05-23,1,101,42,126.0,0.0,126.0,97
2862,2024-05-23,1,102,54,270.0,5.4,264.6,97
2863,2024-05-23,1,201,15,375.0,7.5,367.5,97
2864,2024-05-23,1,202,11,550.0,0.0,550.0,97
2865,2024-05-23,2,101,51,153.0,0.0,153.0,96
2866,2024-05-23,2,102,65,325.0,0.0,325.0,96
2867,2024-05-23,2,201,13,325.0,0.0,325.0,96
2868,2024-05-23,2,202,14,700.0,0.0,700.0,96
2869,2024-05-23,3,101,77,231.0,0.0,231.0,127
2870,2024-05-23,3,102,82,410.0,0.0,410.0,127
2871,2024-05-23,3,201,18,450.0,22.5,427.5,127
2872,2024-05-23,3,202,19,950.0,0.0,950.0,127
2873,2024-05-23,4,101,37,111.0,0.0,111.0,68
2874,2024-05-23,4,102,43,215.0,0.0,215.0,68
2875,2024-05-23,4,201,8,200.0,0.0,200.0,68
2876,2024-05-23,4,202,7,350.0,17.5,332.5,68
2877,2024-05-23,5,101,69,207.0,0.0,207.0,115
2878,2024-05-23,5,102,70,350.0,0.0,350.0,115
2879,2024-05-23,5,201,21,525.0,0.0,525.0,115
2880,2024-05-23,5,202,18,900.0,0.0,900.0,115
2881,2024-05-24,1,101,59,177.0,3.54,173.46,87
2882,2024-05-24,1,102,52,260.0,13.0,247.0,87
2883,2024-05-24,1,201,16,400.0,0.0,400.0,87
2884,2024-05-24,1,202,10,500.0,0.0,500.0,87
2885,2024-05-24,2,101,72,216.0,0.0,216.0,114
2886,2024-05-24,2,102,68,340.0,0.0,340.0,114
2887,2024-05-24,2,201,15,375.0,18.75,356.25,114
2888,2024-05-24,2,202,9,450.0,0.0,450.0,114
2889,2024-05-24,3,101,81,243.0,4.86,238.14,125
2890,2024-05-24,3,102,81,405.0,8.1,396.9,125
2891,2024-05-24,3,201,18,450.0,0.0,450.0,125
2892,2024-05-24,3,202,17,850.0,0.0,850.0,125
2893,2024-05-24,4,101,42,126.0,6.3,119.7,86
2894,2024-05-24,4,102,44,220.0,0.0,220.0,86
2895,2024-05-24,4,201,9,225.0,4.5,220.5,86
2896,2024-05-24,4,202,10,500.0,25.0,475.0,86
2897,2024-05-24,5,101,129,387.0,19.35,367.65,170
2898,2024-05-24,5,102,91,455.0,0.0,455.0,170
2899,2024-05-24,5,201,24,600.0,0.0,600.0,170
2900,2024-05-24,5,202,19,950.0,0.0,950.0,170
2901,2024-05-25,1,101,51,153.0,3.06,149.94,88
2902,2024-05-25,1,102,45,225.0,4.5,220.5,88
2903,2024-05-25,1,201,16,400.0,0.0,400.0,88
2904,2024-05-25,1,202,10,500.0,0.0,500.0,88
2905,2024-05-25,2,101,108,324.0,0.0,324.0,156
2906,2024-05-25,2,102,76,380.0,0.0,380.0,156
2907,2024-05-25,2,201,19,475.0,9.5,465.5,156
2908,2024-05-25,2,202,16,800.0,40.0,760.0,156
2909,2024-05-25,3,101,102,306.0,0.0,306.0,166
2910,2024-05-25,3,102,134,670.0,0.0,670.0,166
2911,2024-05-25,3,201,28,700.0,0.0,700.0,166
2912,2024-05-25,3,202,17,850.0,0.0,850.0,166
2913,2024-05-25,4,101,48,144.0,0.0,144.0,98
2914,2024-05-25,4,102,71,355.0,7.1,347.9,98
2915,2024-05-25,4,201,13,325.0,0.0,325.0,98
2916,2024-05-25,4,202,17,850.0,0.0,850.0,98
2917,2024-05-25,5,101,119,357.0,17.85,339.15,160
2918,2024-05-25,5,102,115,575.0,11.5,563.5,160
2919,2024-05-25,5,201,18,450.0,0.0,450.0,160
2920,2024-05-25,5,202,20,1000.0,20.0,980.0,160
2921,2024-05-26,1,101,58,174.0,0.0,174.0,120
2922,2024-05-26,1,102,72,360.0,0.0,360.0,120
2923,2024-05-26,1,201,13,325.0,16.25,308.75,120
2924,2024-05-26,1,202,11,550.0,0.0,550.0,120
2925,2024-05-26,2,101,55,165.0,3.3,161.7,81
2926,2024-05-26,2,102,46,230.0,0.0,230.0,81
2927,2024-05-26,2,201,11,275.0,5.5,269.5,81
2928,2024-05-26,2,202,9,450.0,22.5,427.5,81
2929,2024-05-26,3,101,106,318.0,0.0,318.0,154
2930,2024-05-26,3,102,114,570.0,0.0,570.0,154
2931,2024-05-26,3,201,27,675.0,13.5,661.5,154
2932,2024-05-26,3,202,18,900.0,0.0,900.0,154
2933,2024-05-26,4,101,66,198.0,0.0,198.0,121
2934,2024-05-26,4,102,74,370.0,0.0,370.0,121
2935,2024-05-26,4,201,18,450.0,0.0,450.0,121
2936,2024-05-26,4,202,9,450.0,0.0,450.0,121
2937,2024-05-26,5,101,115,345.0,0.0,345.0,155
2938,2024-05-26,5,102,112,560.0,0.0,560.0,155
2939,2024-05-26,5,201,25,625.0,12.5,612.5,155
2940,2024-05-26,5,202,23,1150.0,23.0,1127.0,155
2941,2024-05-27,1,101,57,171.0,3.42,167.58,83
2942,2024-05-27,1,102,53,265.0,0.0,265.0,83
2943,2024-05-27,1,201,12,300.0,0.0,300.0,83
2944,2024-05-27,1,202,9,450.0,9.0,441.0,83
2945,2024-05-27,2,101,37,111.0,2.22,108.78,65
2946,2024-05-27,2,102,50,250.0,0.0,250.0,65
2947,2024-05-27,2,201,8,200.0,4.0,196.0,65
2948,2024-05-27,2,202,3,150.0,0.0,150.0,65
2949,2024-05-27,3,101,71,213.0,4.26,208.74,88
2950,2024-05-27,3,102,73,365.0,0.0,365.0,88
2951,2024-05-27,3,201,13,325.0,0.0,325.0,88
2952,2024-05-27,3,202,18,900.0,0.0,900.0,88
2953,2024-05-27,4,101,47,141.0,0.0,141.0,83
2954,2024-05-27,4,102,41,205.0,0.0,205.0,83
2955,2024-05-27,4,201,7,175.0,3.5,171.5,83
2956,2024-05-27,4,202,8,400.0,8.0,392.0,83
2957,2024-05-27,5,101,75,225.0,0.0,225.0,112
2958,2024-05-27,5,102,74,370.0,0.0,370.0,112
2959,2024-05-27,5,201,23,575.0,0.0,575.0,112
2960,2024-05-27,5,202,17,850.0,0.0,850.0,112
2961,2024-05-28,1,101,54,162.0,3.24,158.76,100
2962,2024-05-28,1,102,71,355.0,0.0,355.0,100
2963,2024-05-28,1,201,14,350.0,0.0,350.0,100
2964,2024-05-28,1,202,16,800.0,16.0,784.0,100
2965,2024-05-28,2,101,67,201.0,0.0,201.0,104
2966,2024-05-28,2,102,66,330.0,0.0,330.0,104
2967,2024-05-28,2,201,14,350.0,7.0,343.0,104
2968,2024-05-28,2,202,14,700.0,0.0,700.0,104
2969,2024-05-28,3,101,92,276.0,0.0,276.0,150
2970,2024-05-28,3,102,118,590.0,0.0,590.0,150
2971,2024-05-28,3,201,19,475.0,0.0,475.0,150
2972,2024-05-28,3,202,23,1150.0,0.0,1150.0,150
2973,2024-05-28,4,101,55,165.0,3.3,161.7,96
2974,2024-05-28,4,102,63,315.0,15.75,299.25,96
2975,2024-05-28,4,201,10,250.0,0.0,250.0,96
2976,2024-05-28,4,202,9,450.0,22.5,427.5,96
2977,2024-05-28,5,101,82,246.0,0.0,246.0,114
2978,2024-05-28,5,102,62,310.0,0.0,310.0,114
2979,2024-05-28,5,201,16,400.0,0.0,400.0,114
2980,2024-05-28,5,202,13,650.0,32.5,617.5,114
2981,2024-05-29,1,101,43,129.0,0.0,129.0,74
2982,2024-05-29,1,102,47,235.0,11.75,223.25,74
2983,2024-05-29,1,201,12,300.0,15.0,285.0,74
2984,2024-05-29,1,202,10,500.0,0.0,500.0,74
2985,2024-05-29,2,101,48,144.0,2.88,141.12,104
2986,2024-05-29,2,102,63,315.0,0.0,315.0,104
2987,2024-05-29,2,201,14,350.0,0.0,350.0,104
2988,2024-05-29,2,202,15,750.0,15.0,735.0,104
2989,2024-05-29,3,101,122,366.0,0.0,366.0,169
2990,2024-05-29,3,102,116,580.0,0.0,580.0,169
2991,2024-05-29,3,201,22,550.0,11.0,539.0,169
2992,2024-05-29,3,202,31,1550.0,31.0,1519.0,169
2993,2024-05-29,4,101,49,147.0,7.35,139.65,73
2994,2024-05-29,4,102,41,205.0,0.0,205.0,73
2995,2024-05-29,4,201,11,275.0,0.0,275.0,73
2996,2024-05-29,4,202,9,450.0,0.0,450.0,73
2997,2024-05-29,5,101,85,255.0,0.0,255.0,117
2998,2024-05-29,5,102,81,405.0,8.1,396.9,117
2999,2024-05-29,5,201,12,300.0,0.0,300.0,117
3000,2024-05-29,5,202,15,750.0,0.0,750.0,117
3001,2024-05-30,1,101,57,171.0,0.0,171.0,93
3002,2024-05-30,1,102,44,220.0,11.0,209.0,93
3003,2024-05-30,1,201,12,300.0,0.0,300.0,93
3004,2024-05-30,1,202,18,900.0,0.0,900.0,93
3005,2024-05-30,2,101,60,180.0,0.0,180.0,81
3006,2024-05-30,2,102,47,235.0,0.0,235.0,81
3007,2024-05-30,2,201,11,275.0,0.0,275.0,81
3008,2024-05-30,2,202,8,400.0,0.0,400.0,81
3009,2024-05-30,3,101,85,255.0,0.0,255.0,103
3010,2024-05-30,3,102,75,375.0,0.0,375.0,103
3011,2024-05-30,3,201,14,350.0,17.5,332.5,103
3012,2024-05-30,3,202,12,600.0,0.0,600.0,103
3013,2024-05-30,4,101,48,144.0,2.88,141.12,72
3014,2024-05-30,4,102,50,250.0,0.0,250.0,72
3015,2024-05-30,4,201,8,200.0,4.0,196.0,72
3016,2024-05-30,4,202,10,500.0,0.0,500.0,72
3017,2024-05-30,5,101,108,324.0,16.2,307.8,139
3018,2024-05-30,5,102,106,530.0,0.0,530.0,139
3019,2024-05-30,5,201,23,575.0,0.0,575.0,139
3020,2024-05-30,5,202,18,900.0,0.0,900.0,139
3021,2024-05-31,1,101,64,192.0,9.6,182.4,99
3022,2024-05-31,1,102,65,325.0,0.0,325.0,99
3023,2024-05-31,1,201,9,225.0,0.0,225.0,99
3024,2024-05-31,1,202,15,750.0,0.0,750.0,99
3025,2024-05-31,2,101,23,69.0,0.0,69.0,40
3026,2024-05-31,2,102,25,125.0,0.0,125.0,40
3027,2024-05-31,2,201,4,100.0,0.0,100.0,40
3028,2024-05-31,2,202,4,200.0,0.0,200.0,40
3029,2024-05-31,3,101,85,255.0,0.0,255.0,123
3030,2024-05-31,3,102,88,440.0,0.0,440.0,123
3031,2024-05-31,3,201,16,400.0,0.0,400.0,123
3032,2024-05-31,3,202,14,700.0,0.0,700.0,123
3033,2024-05-31,4,101,68,204.0,0.0,204.0,104
3034,2024-05-31,4,102,58,290.0,5.8,284.2,104
3035,2024-05-31,4,201,11,275.0,5.5,269.5,104
3036,2024-05-31,4,202,12,600.0,0.0,600.0,104
3037,2024-05-31,5,101,73,219.0,0.0,219.0,118
3038,2024-05-31,5,102,87,435.0,0.0,435.0,118
3039,2024-05-31,5,201,19,475.0,0.0,475.0,118
3040,2024-05-31,5,202,25,1250.0,0.0,1250.0,118
